timestamp,open,high,low,close
2026-03-11T11:00:00Z,3.86,3.87,3.86,3.87
2026-03-11T11:30:00Z,3.87,3.87,3.86,3.87
2026-03-11T12:00:00Z,3.86,3.86,3.86,3.86
2026-03-11T12:30:00Z,3.86,3.87,3.86,3.87
2026-03-11T13:00:00Z,3.88,3.88,3.87,3.87
2026-03-11T13:30:00Z,3.88,3.92,3.88,3.92
2026-03-11T14:00:00Z,3.92,3.95,3.91,3.91
2026-03-11T14:30:00Z,3.91,3.94,3.91,3.94
2026-03-11T15:00:00Z,3.93,3.95,3.93,3.95
2026-03-11T15:30:00Z,3.94,3.94,3.9,3.91
2026-03-11T16:00:00Z,3.91,3.91,3.89,3.9
2026-03-11T16:30:00Z,3.9,3.9,3.9,3.9
2026-03-11T17:00:00Z,3.9,3.91,3.9,3.91
2026-03-11T17:30:00Z,3.91,3.92,3.91,3.92
2026-03-11T18:00:00Z,3.93,3.93,3.9,3.91
2026-03-11T18:30:00Z,3.91,3.93,3.91,3.93
2026-03-11T19:00:00Z,3.93,3.93,3.92,3.93
2026-03-11T19:30:00Z,3.93,3.93,3.92,3.93
2026-03-11T20:00:00Z,3.93,3.94,3.93,3.93
2026-03-11T20:30:00Z,3.93,3.93,3.92,3.93
2026-03-11T21:00:00Z,3.92,3.92,3.91,3.91
2026-03-11T21:30:00Z,3.91,3.92,3.91,3.91
2026-03-11T22:00:00Z,3.91,3.91,3.91,3.91
2026-03-11T22:30:00Z,3.92,3.92,3.92,3.92
2026-03-11T23:00:00Z,3.91,3.92,3.91,3.92
2026-03-11T23:30:00Z,3.92,3.92,3.91,3.91
2026-03-12T00:00:00Z,3.91,3.91,3.89,3.89
2026-03-12T00:30:00Z,3.9,3.9,3.89,3.89
2026-03-12T01:00:00Z,3.89,3.89,3.89,3.89
2026-03-12T01:30:00Z,3.89,3.89,3.88,3.88
2026-03-12T02:00:00Z,3.88,3.89,3.88,3.88
2026-03-12T02:30:00Z,3.88,3.88,3.88,3.88
2026-03-12T03:00:00Z,3.88,3.88,3.86,3.86
2026-03-12T03:30:00Z,3.86,3.87,3.86,3.87
2026-03-12T04:00:00Z,3.87,3.87,3.85,3.85
2026-03-12T04:30:00Z,3.86,3.87,3.86,3.87
2026-03-12T05:00:00Z,3.87,3.87,3.86,3.86
2026-03-12T05:30:00Z,3.86,3.86,3.85,3.85
2026-03-12T06:00:00Z,3.85,3.85,3.85,3.85
2026-03-12T06:30:00Z,3.85,3.86,3.85,3.86
2026-03-12T07:00:00Z,3.86,3.87,3.86,3.87
2026-03-12T07:30:00Z,3.87,3.88,3.87,3.87
2026-03-12T08:00:00Z,3.87,3.89,3.87,3.89
2026-03-12T08:30:00Z,3.89,3.89,3.89,3.89
2026-03-12T09:00:00Z,3.89,3.9,3.89,3.9
2026-03-12T09:30:00Z,3.9,3.9,3.87,3.87
2026-03-12T10:00:00Z,3.87,3.91,3.87,3.91
2026-03-12T10:30:00Z,3.91,3.91,3.9,3.91
