timestamp,open,high,low,close
2026-03-11T11:00:00Z,1.28,1.28,1.28,1.28
2026-03-11T11:30:00Z,1.28,1.28,1.28,1.28
2026-03-11T12:00:00Z,1.28,1.28,1.28,1.28
2026-03-11T12:30:00Z,1.28,1.3,1.28,1.3
2026-03-11T13:00:00Z,1.3,1.3,1.3,1.3
2026-03-11T13:30:00Z,1.3,1.31,1.3,1.31
2026-03-11T14:00:00Z,1.31,1.32,1.3,1.3
2026-03-11T14:30:00Z,1.3,1.31,1.3,1.31
2026-03-11T15:00:00Z,1.31,1.31,1.31,1.31
2026-03-11T15:30:00Z,1.31,1.31,1.3,1.3
2026-03-11T16:00:00Z,1.3,1.3,1.29,1.3
2026-03-11T16:30:00Z,1.3,1.3,1.29,1.29
2026-03-11T17:00:00Z,1.29,1.3,1.29,1.3
2026-03-11T17:30:00Z,1.3,1.3,1.3,1.3
2026-03-11T18:00:00Z,1.3,1.3,1.29,1.29
2026-03-11T18:30:00Z,1.29,1.3,1.29,1.3
2026-03-11T19:00:00Z,1.3,1.3,1.29,1.3
2026-03-11T19:30:00Z,1.3,1.3,1.29,1.29
2026-03-11T20:00:00Z,1.29,1.3,1.29,1.3
2026-03-11T20:30:00Z,1.29,1.3,1.29,1.3
2026-03-11T21:00:00Z,1.29,1.29,1.29,1.29
2026-03-11T21:30:00Z,1.29,1.29,1.29,1.29
2026-03-11T22:00:00Z,1.29,1.3,1.29,1.3
2026-03-11T22:30:00Z,1.3,1.3,1.3,1.3
2026-03-11T23:00:00Z,1.3,1.3,1.3,1.3
2026-03-11T23:30:00Z,1.3,1.3,1.3,1.3
2026-03-12T00:00:00Z,1.3,1.3,1.3,1.3
2026-03-12T00:30:00Z,1.3,1.3,1.3,1.3
2026-03-12T01:00:00Z,1.3,1.3,1.3,1.3
2026-03-12T01:30:00Z,1.3,1.3,1.3,1.3
2026-03-12T02:00:00Z,1.3,1.3,1.29,1.29
2026-03-12T02:30:00Z,1.29,1.3,1.29,1.3
2026-03-12T03:00:00Z,1.3,1.3,1.29,1.29
2026-03-12T03:30:00Z,1.29,1.29,1.28,1.29
2026-03-12T04:00:00Z,1.29,1.29,1.29,1.29
2026-03-12T04:30:00Z,1.29,1.29,1.29,1.29
2026-03-12T05:00:00Z,1.29,1.29,1.29,1.29
2026-03-12T05:30:00Z,1.29,1.29,1.28,1.28
2026-03-12T06:00:00Z,1.28,1.29,1.28,1.29
2026-03-12T06:30:00Z,1.29,1.29,1.29,1.29
2026-03-12T07:00:00Z,1.29,1.3,1.29,1.3
2026-03-12T07:30:00Z,1.3,1.3,1.3,1.3
2026-03-12T08:00:00Z,1.3,1.32,1.3,1.32
2026-03-12T08:30:00Z,1.32,1.33,1.32,1.32
2026-03-12T09:00:00Z,1.32,1.32,1.32,1.32
2026-03-12T09:30:00Z,1.32,1.32,1.32,1.32
2026-03-12T10:00:00Z,1.32,1.33,1.32,1.33
2026-03-12T10:30:00Z,1.33,1.33,1.33,1.33
