timestamp,open,high,low,close
2026-03-11T11:00:00Z,69474.0,69661.0,69474.0,69591.0
2026-03-11T11:30:00Z,69611.0,69613.0,69521.0,69521.0
2026-03-11T12:00:00Z,69457.0,69514.0,69324.0,69324.0
2026-03-11T12:30:00Z,69181.0,69368.0,69034.0,69368.0
2026-03-11T13:00:00Z,69442.0,69442.0,69245.0,69297.0
2026-03-11T13:30:00Z,69351.0,70287.0,69351.0,70287.0
2026-03-11T14:00:00Z,70205.0,70999.0,70003.0,70003.0
2026-03-11T14:30:00Z,70176.0,70412.0,70125.0,70396.0
2026-03-11T15:00:00Z,70499.0,70851.0,70499.0,70732.0
2026-03-11T15:30:00Z,70623.0,70623.0,70129.0,70389.0
2026-03-11T16:00:00Z,70220.0,70242.0,69922.0,70242.0
2026-03-11T16:30:00Z,70259.0,70437.0,70259.0,70403.0
2026-03-11T17:00:00Z,70452.0,70692.0,70452.0,70641.0
2026-03-11T17:30:00Z,70565.0,71036.0,70565.0,71036.0
2026-03-11T18:00:00Z,71230.0,71230.0,70664.0,70773.0
2026-03-11T18:30:00Z,70774.0,70855.0,70709.0,70782.0
2026-03-11T19:00:00Z,70729.0,70729.0,70496.0,70706.0
2026-03-11T19:30:00Z,70632.0,70632.0,70450.0,70508.0
2026-03-11T20:00:00Z,70534.0,70693.0,70534.0,70692.0
2026-03-11T20:30:00Z,70629.0,70629.0,70457.0,70457.0
2026-03-11T21:00:00Z,70444.0,70552.0,70444.0,70549.0
2026-03-11T21:30:00Z,70654.0,70705.0,70547.0,70576.0
2026-03-11T22:00:00Z,70568.0,70740.0,70568.0,70740.0
2026-03-11T22:30:00Z,70741.0,70801.0,70625.0,70625.0
2026-03-11T23:00:00Z,70537.0,70537.0,70333.0,70354.0
2026-03-11T23:30:00Z,70400.0,70468.0,70360.0,70360.0
2026-03-12T00:00:00Z,70353.0,70353.0,70193.0,70227.0
2026-03-12T00:30:00Z,70203.0,70330.0,70203.0,70330.0
2026-03-12T01:00:00Z,70299.0,70299.0,70197.0,70228.0
2026-03-12T01:30:00Z,70223.0,70223.0,69923.0,69952.0
2026-03-12T02:00:00Z,69940.0,69962.0,69813.0,69813.0
2026-03-12T02:30:00Z,69829.0,69857.0,69563.0,69563.0
2026-03-12T03:00:00Z,69607.0,69607.0,69291.0,69291.0
2026-03-12T03:30:00Z,69310.0,69463.0,69310.0,69463.0
2026-03-12T04:00:00Z,69420.0,69577.0,69355.0,69405.0
2026-03-12T04:30:00Z,69437.0,69632.0,69437.0,69506.0
2026-03-12T05:00:00Z,69485.0,69485.0,69361.0,69370.0
2026-03-12T05:30:00Z,69366.0,69429.0,69265.0,69265.0
2026-03-12T06:00:00Z,69279.0,69511.0,69279.0,69438.0
2026-03-12T06:30:00Z,69457.0,69508.0,69425.0,69508.0
2026-03-12T07:00:00Z,69524.0,69524.0,69430.0,69439.0
2026-03-12T07:30:00Z,69478.0,69578.0,69441.0,69578.0
2026-03-12T08:00:00Z,69602.0,69833.0,69602.0,69833.0
2026-03-12T08:30:00Z,69819.0,70007.0,69744.0,69940.0
2026-03-12T09:00:00Z,69810.0,69868.0,69779.0,69868.0
2026-03-12T09:30:00Z,69874.0,69874.0,69640.0,69662.0
2026-03-12T10:00:00Z,69723.0,70248.0,69723.0,69983.0
2026-03-12T10:30:00Z,69965.0,70131.0,69895.0,70131.0
