timestamp,open,high,low,close
2026-03-11T11:00:00Z,53.82,53.94,53.82,53.94
2026-03-11T11:30:00Z,53.93,54.0,53.91,53.94
2026-03-11T12:00:00Z,53.91,53.92,53.86,53.86
2026-03-11T12:30:00Z,53.86,53.99,53.82,53.99
2026-03-11T13:00:00Z,54.06,54.17,54.06,54.14
2026-03-11T13:30:00Z,54.12,54.54,54.12,54.54
2026-03-11T14:00:00Z,54.56,54.93,54.55,54.55
2026-03-11T14:30:00Z,54.53,54.83,54.53,54.83
2026-03-11T15:00:00Z,54.82,54.95,54.8,54.93
2026-03-11T15:30:00Z,54.89,54.89,54.55,54.69
2026-03-11T16:00:00Z,54.69,54.69,54.45,54.55
2026-03-11T16:30:00Z,54.58,54.68,54.58,54.67
2026-03-11T17:00:00Z,54.7,54.9,54.7,54.9
2026-03-11T17:30:00Z,54.86,54.94,54.85,54.94
2026-03-11T18:00:00Z,55.06,55.06,54.85,54.94
2026-03-11T18:30:00Z,54.9,55.03,54.9,55.03
2026-03-11T19:00:00Z,55.06,55.1,55.04,55.1
2026-03-11T19:30:00Z,55.11,55.12,54.97,54.97
2026-03-11T20:00:00Z,55.02,55.07,55.02,55.04
2026-03-11T20:30:00Z,55.03,55.03,54.97,54.98
2026-03-11T21:00:00Z,54.93,54.93,54.87,54.87
2026-03-11T21:30:00Z,54.92,55.03,54.92,55.01
2026-03-11T22:00:00Z,55.03,55.07,55.03,55.06
2026-03-11T22:30:00Z,55.12,55.17,55.1,55.1
2026-03-11T23:00:00Z,55.04,55.04,54.96,54.97
2026-03-11T23:30:00Z,54.97,55.0,54.85,54.85
2026-03-12T00:00:00Z,54.82,54.83,54.73,54.73
2026-03-12T00:30:00Z,54.75,54.9,54.75,54.85
2026-03-12T01:00:00Z,54.84,54.96,54.84,54.96
2026-03-12T01:30:00Z,54.97,54.97,54.72,54.74
2026-03-12T02:00:00Z,54.73,54.73,54.67,54.67
2026-03-12T02:30:00Z,54.63,54.68,54.56,54.56
2026-03-12T03:00:00Z,54.54,54.54,54.26,54.26
2026-03-12T03:30:00Z,54.24,54.28,54.24,54.27
2026-03-12T04:00:00Z,54.26,54.28,54.13,54.13
2026-03-12T04:30:00Z,54.14,54.17,54.13,54.13
2026-03-12T05:00:00Z,54.1,54.14,54.08,54.13
2026-03-12T05:30:00Z,54.11,54.12,54.05,54.05
2026-03-12T06:00:00Z,54.02,54.09,54.02,54.09
2026-03-12T06:30:00Z,54.1,54.12,54.09,54.12
2026-03-12T07:00:00Z,54.11,54.11,54.07,54.08
2026-03-12T07:30:00Z,54.09,54.12,54.06,54.12
2026-03-12T08:00:00Z,54.15,54.3,54.15,54.3
2026-03-12T08:30:00Z,54.3,54.4,54.24,54.4
2026-03-12T09:00:00Z,54.38,54.38,54.31,54.38
2026-03-12T09:30:00Z,54.38,54.38,54.18,54.18
2026-03-12T10:00:00Z,54.2,54.42,54.2,54.41
2026-03-12T10:30:00Z,54.41,54.47,54.4,54.47
