timestamp,open,high,low,close
2026-03-11T11:00:00Z,0.098987,0.099556,0.098987,0.099531
2026-03-11T11:30:00Z,0.099451,0.099466,0.099237,0.099311
2026-03-11T12:00:00Z,0.099164,0.099284,0.099084,0.099111
2026-03-11T12:30:00Z,0.099147,0.099967,0.099131,0.099967
2026-03-11T13:00:00Z,0.100303,0.10084,0.100303,0.100659
2026-03-11T13:30:00Z,0.100499,0.101442,0.10041,0.101442
2026-03-11T14:00:00Z,0.101406,0.10272,0.101198,0.101198
2026-03-11T14:30:00Z,0.101458,0.102333,0.101458,0.102022
2026-03-11T15:00:00Z,0.101944,0.102231,0.101907,0.101907
2026-03-11T15:30:00Z,0.101746,0.101746,0.100644,0.100965
2026-03-11T16:00:00Z,0.100896,0.100896,0.100414,0.100547
2026-03-11T16:30:00Z,0.10067,0.100942,0.10067,0.100942
2026-03-11T17:00:00Z,0.100908,0.101612,0.100908,0.101612
2026-03-11T17:30:00Z,0.101478,0.101867,0.101478,0.10186
2026-03-11T18:00:00Z,0.102049,0.102049,0.101026,0.101191
2026-03-11T18:30:00Z,0.101169,0.101426,0.101169,0.101426
2026-03-11T19:00:00Z,0.101464,0.101709,0.101464,0.101709
2026-03-11T19:30:00Z,0.10185,0.10185,0.101252,0.101304
2026-03-11T20:00:00Z,0.101339,0.101515,0.10128,0.10128
2026-03-11T20:30:00Z,0.101213,0.101213,0.10108,0.101096
2026-03-11T21:00:00Z,0.100993,0.100993,0.100489,0.100489
2026-03-11T21:30:00Z,0.100595,0.100842,0.100595,0.10063
2026-03-11T22:00:00Z,0.100679,0.100922,0.100679,0.100922
2026-03-11T22:30:00Z,0.101015,0.101015,0.100704,0.100704
2026-03-11T23:00:00Z,0.100524,0.100566,0.100386,0.100566
2026-03-11T23:30:00Z,0.100637,0.100757,0.100491,0.100491
2026-03-12T00:00:00Z,0.100466,0.100466,0.099945,0.099954
2026-03-12T00:30:00Z,0.099952,0.100165,0.099952,0.100165
2026-03-12T01:00:00Z,0.100117,0.100143,0.100054,0.100108
2026-03-12T01:30:00Z,0.100064,0.100064,0.099736,0.099736
2026-03-12T02:00:00Z,0.099715,0.099796,0.099617,0.099754
2026-03-12T02:30:00Z,0.099769,0.099977,0.099769,0.099866
2026-03-12T03:00:00Z,0.099795,0.099795,0.099209,0.099209
2026-03-12T03:30:00Z,0.099009,0.099089,0.099004,0.099089
2026-03-12T04:00:00Z,0.09903,0.099262,0.098737,0.098737
2026-03-12T04:30:00Z,0.098784,0.099042,0.098784,0.098967
2026-03-12T05:00:00Z,0.098837,0.098837,0.098655,0.098658
2026-03-12T05:30:00Z,0.098654,0.098712,0.098364,0.098364
2026-03-12T06:00:00Z,0.098243,0.098505,0.098243,0.098473
2026-03-12T06:30:00Z,0.098585,0.098807,0.098585,0.098805
2026-03-12T07:00:00Z,0.09873,0.098752,0.098693,0.098752
2026-03-12T07:30:00Z,0.098811,0.098846,0.098711,0.098846
2026-03-12T08:00:00Z,0.098935,0.099208,0.098935,0.099198
2026-03-12T08:30:00Z,0.099174,0.099274,0.099002,0.099257
2026-03-12T09:00:00Z,0.099229,0.099229,0.098943,0.099149
2026-03-12T09:30:00Z,0.099201,0.099201,0.098853,0.098853
2026-03-12T10:00:00Z,0.098872,0.099484,0.098865,0.099484
2026-03-12T10:30:00Z,0.099441,0.099699,0.099433,0.099699
