timestamp,open,high,low,close
2026-03-11T11:00:00Z,0.119431,0.12025,0.119431,0.120059
2026-03-11T11:30:00Z,0.119893,0.120175,0.119674,0.120033
2026-03-11T12:00:00Z,0.119876,0.119876,0.119444,0.119509
2026-03-11T12:30:00Z,0.119461,0.120634,0.119299,0.120634
2026-03-11T13:00:00Z,0.120858,0.121058,0.120675,0.120675
2026-03-11T13:30:00Z,0.120562,0.121445,0.120506,0.121445
2026-03-11T14:00:00Z,0.121356,0.122161,0.120611,0.120611
2026-03-11T14:30:00Z,0.120807,0.121625,0.120807,0.12155
2026-03-11T15:00:00Z,0.121494,0.121821,0.121494,0.12151
2026-03-11T15:30:00Z,0.121318,0.121318,0.120094,0.120489
2026-03-11T16:00:00Z,0.120634,0.120634,0.119953,0.120106
2026-03-11T16:30:00Z,0.120254,0.120467,0.120254,0.120459
2026-03-11T17:00:00Z,0.120409,0.12059,0.120409,0.12059
2026-03-11T17:30:00Z,0.120615,0.121356,0.120615,0.121287
2026-03-11T18:00:00Z,0.121411,0.121411,0.120113,0.120226
2026-03-11T18:30:00Z,0.120282,0.120549,0.120282,0.120528
2026-03-11T19:00:00Z,0.120597,0.120639,0.120337,0.120552
2026-03-11T19:30:00Z,0.120631,0.120646,0.120431,0.120431
2026-03-11T20:00:00Z,0.120537,0.120788,0.120537,0.12075
2026-03-11T20:30:00Z,0.120574,0.120618,0.120518,0.120525
2026-03-11T21:00:00Z,0.12046,0.12046,0.120305,0.120354
2026-03-11T21:30:00Z,0.1205,0.120754,0.1205,0.120741
2026-03-11T22:00:00Z,0.12076,0.120961,0.12076,0.120961
2026-03-11T22:30:00Z,0.12103,0.121129,0.120788,0.120788
2026-03-11T23:00:00Z,0.120691,0.120691,0.120435,0.120686
2026-03-11T23:30:00Z,0.120757,0.120892,0.120757,0.120757
2026-03-12T00:00:00Z,0.120724,0.120724,0.120269,0.120291
2026-03-12T00:30:00Z,0.120421,0.12047,0.120353,0.120435
2026-03-12T01:00:00Z,0.120309,0.12046,0.120298,0.12046
2026-03-12T01:30:00Z,0.120479,0.120479,0.12023,0.120234
2026-03-12T02:00:00Z,0.120338,0.120338,0.119907,0.119907
2026-03-12T02:30:00Z,0.119831,0.120129,0.119831,0.119995
2026-03-12T03:00:00Z,0.119908,0.119908,0.119351,0.119351
2026-03-12T03:30:00Z,0.119317,0.119504,0.119317,0.119448
2026-03-12T04:00:00Z,0.119397,0.119485,0.118911,0.118911
2026-03-12T04:30:00Z,0.118994,0.119474,0.118994,0.119249
2026-03-12T05:00:00Z,0.119099,0.119099,0.11893,0.11893
2026-03-12T05:30:00Z,0.118947,0.118974,0.1185,0.1185
2026-03-12T06:00:00Z,0.11835,0.118462,0.118264,0.118462
2026-03-12T06:30:00Z,0.11846,0.118645,0.11846,0.118607
2026-03-12T07:00:00Z,0.118551,0.118702,0.118505,0.118702
2026-03-12T07:30:00Z,0.118777,0.11879,0.118666,0.118707
2026-03-12T08:00:00Z,0.118681,0.118963,0.118681,0.11894
2026-03-12T08:30:00Z,0.118979,0.118979,0.118581,0.118581
2026-03-12T09:00:00Z,0.118601,0.118634,0.118424,0.118614
2026-03-12T09:30:00Z,0.118568,0.118568,0.118096,0.118096
2026-03-12T10:00:00Z,0.118238,0.119251,0.118223,0.119251
2026-03-12T10:30:00Z,0.119351,0.119511,0.119193,0.119511
