timestamp,open,high,low,close
2026-03-11T11:00:00Z,641.66,644.0,641.66,643.85
2026-03-11T11:30:00Z,643.88,643.88,637.8,637.8
2026-03-11T12:00:00Z,637.3,637.77,636.75,636.89
2026-03-11T12:30:00Z,638.1,640.31,637.11,640.31
2026-03-11T13:00:00Z,640.96,641.34,640.41,641.34
2026-03-11T13:30:00Z,641.7,646.55,641.7,646.55
2026-03-11T14:00:00Z,646.39,651.81,646.01,646.01
2026-03-11T14:30:00Z,647.23,648.14,645.76,648.04
2026-03-11T15:00:00Z,647.97,649.93,647.97,649.36
2026-03-11T15:30:00Z,648.94,648.94,646.04,647.51
2026-03-11T16:00:00Z,646.01,646.01,644.5,645.71
2026-03-11T16:30:00Z,646.01,647.9,646.01,647.3
2026-03-11T17:00:00Z,647.32,649.07,647.32,648.76
2026-03-11T17:30:00Z,648.36,652.47,648.36,652.47
2026-03-11T18:00:00Z,654.81,654.81,651.57,651.92
2026-03-11T18:30:00Z,651.85,652.86,651.85,652.86
2026-03-11T19:00:00Z,652.45,652.92,651.28,652.92
2026-03-11T19:30:00Z,652.84,652.84,651.53,651.63
2026-03-11T20:00:00Z,651.71,653.39,651.71,653.2
2026-03-11T20:30:00Z,653.06,653.06,652.11,652.24
2026-03-11T21:00:00Z,651.95,652.95,651.86,652.6
2026-03-11T21:30:00Z,652.92,653.36,652.29,652.52
2026-03-11T22:00:00Z,652.35,653.98,652.35,653.98
2026-03-11T22:30:00Z,654.12,655.24,653.5,653.5
2026-03-11T23:00:00Z,652.97,653.08,651.89,652.66
2026-03-11T23:30:00Z,652.57,652.81,651.74,651.74
2026-03-12T00:00:00Z,651.64,651.9,651.35,651.44
2026-03-12T00:30:00Z,651.56,651.97,651.02,651.77
2026-03-12T01:00:00Z,651.43,651.86,651.14,651.86
2026-03-12T01:30:00Z,652.08,652.08,649.3,649.3
2026-03-12T02:00:00Z,649.49,649.49,647.51,647.51
2026-03-12T02:30:00Z,647.02,647.34,645.07,645.07
2026-03-12T03:00:00Z,645.6,645.6,642.9,642.9
2026-03-12T03:30:00Z,643.16,644.68,643.16,644.68
2026-03-12T04:00:00Z,644.25,644.73,643.3,643.3
2026-03-12T04:30:00Z,643.46,643.98,643.46,643.48
2026-03-12T05:00:00Z,643.18,643.18,642.38,642.92
2026-03-12T05:30:00Z,642.98,644.14,642.98,643.37
2026-03-12T06:00:00Z,643.29,644.49,643.29,644.05
2026-03-12T06:30:00Z,644.21,645.26,644.03,645.26
2026-03-12T07:00:00Z,645.0,645.04,644.47,644.49
2026-03-12T07:30:00Z,644.53,645.35,644.31,645.35
2026-03-12T08:00:00Z,645.4,646.64,645.4,646.53
2026-03-12T08:30:00Z,645.79,648.15,645.79,648.05
2026-03-12T09:00:00Z,647.27,647.57,646.96,647.49
2026-03-12T09:30:00Z,647.43,647.5,646.37,646.39
2026-03-12T10:00:00Z,646.94,649.84,646.88,649.82
2026-03-12T10:30:00Z,649.97,651.0,649.9,651.0
